album_id,yupoo_h1,yupoo_brand,price,batch
206310566,¥200 【KZ/KX Batch】 AJ4 黑黄电母CT8527-700 10,Jordan/乔丹,200,KZ/KX Batch
206311064,¥240 【KZ/KX Batch】 AJ4 联名白粉 DC9533-800 10,Jordan/乔丹,240,KZ/KX Batch
206302727,¥240【KZ/KX Batch】Air Jordan AJ4 橙棕 麂皮 HF4340-800 10,Jordan/乔丹,240,KZ/KX Batch
206304737,¥200 【KZ/KX Batch】 AJ4 黑黄雷公 DH6927-017 10,Jordan/乔丹,200,KZ/KX Batch
206310768,¥200 【KZ/KX Batch】 AJ4 白猫 308497-100 10,Jordan/乔丹,200,KZ/KX Batch
206302821,¥240【KZ/KX Batch】Air Jordan AJ4 CV9388-100 WHITE 白帆 10,Jordan/乔丹,240,KZ/KX Batch
206310949,¥200 【KZ/KX Batch】 AJ4 火焰红 DC7770-160 10,Jordan/乔丹,200,KZ/KX Batch
206310368,¥240【KZ/KX Batch】 AJ4 黑棕摩卡 DB0732-200 10,Jordan/乔丹,240,KZ/KX Batch
206310871,¥200 【KZ/KX Batch】 AJ4 黑红雷电 CT8527-016 10,Jordan/乔丹,200,KZ/KX Batch
206303889,¥240【KZ/KX Batch】Air Jordan AJ4 Retro 白黑雷公 FQ8138-001 10,Jordan/乔丹,240,KZ/KX Batch
206303838,"¥240【KZ/KX Batch】r Jordan 4 Retro ""Lase"" AJ4 【36-47.5】黑灰蓝配色 FV5029-003 10",Jordan/乔丹,240,KZ/KX Batch
214210325,¥240【KZ/KX Batch】 AJ4 李维斯黑 A02571-001 10,Jordan/乔丹,240,KZ/KX Batch
206303911,¥240 【KZ/KX Batch】 AJ4 巴黎奥运 FQ7928-001 10,Jordan/乔丹,240,KZ/KX Batch
206310412,¥200 【KZ/KX Batch】 AJ4 午夜蓝 DH6927-140 10,Jordan/乔丹,200,KZ/KX Batch
206302599,¥240【KZ/KX Batch】Air Jordan AJ4 Ship “Cave Stone”摩卡棕色 FV5029-200 40-50.5 10,Jordan/乔丹,240,KZ/KX Batch
206311144,¥200 【KZ/KX Batch】 AJ4 黑红公牛 308497-060 10,Jordan/乔丹,200,KZ/KX Batch
206304703,¥200 【KZ/KX Batch】 AJ4 白红水泥 DH6927-161 10,Jordan/乔丹,200,KZ/KX Batch
214212295,¥200 【KZ/KX Batch】 AJ4 白红 DR5415-106 10,Jordan/乔丹,200,KZ/KX Batch
206303078,"¥240【KZ/KX Batch】Air Jordan AJ4 Retro "" Fear "" 黑白恐惧 复刻2024版 FQ8138-002 【40-50.5】 10",Jordan/乔丹,240,KZ/KX Batch
206640940,¥410【GX Batch 】Jordan 4 Retro Pure Money (2017) (PS) 308497-100 9,Jordan/乔丹,410,GX Batch 
206640906,¥410【GX Batch 】Jordan 4 Retro Midnight Navy DH6927-140 9,Jordan/乔丹,410,GX Batch 
206640748,¥410【GX Batch 】Jordan 4 Retro Red Thunder CT8527-016 9,Jordan/乔丹,410,GX Batch 
206640722,¥410【GX Batch 】Jordan 4 Retro Lightning (2021) CT8527-700 9,Jordan/乔丹,410,GX Batch 
206640552,¥410【GX Batch 】 Air Jordan AJ4 TS棕 9,Jordan/乔丹,410,GX Batch 
206640471,¥410【GX Batch 】 Air Jordan AJ4 怒公牛红色 308497-603 9,Jordan/乔丹,410,GX Batch 
206640419,¥410【GX Batch 】 Air Jordan AJ4 白水泥 FV5029-100 9,Jordan/乔丹,410,GX Batch 
206640361,¥410【GX Batch 】 Air Jordan AJ4 白灰奥利奥 CT8527-100 9,Jordan/乔丹,410,GX Batch 
206640318,¥410【GX Batch 】 Travis Scott x Air Jordan AJ4 TS联名冰蓝 308497-406 9,Jordan/乔丹,410,GX Batch 
206639545,"¥410【GX Batch 】Nk SB x Air Jordan 4 ""Navy"" AJ4 乔4联名白蓝 DR5415-100 40-50.5 9",Jordan/乔丹,410,GX Batch 
206640271,"¥410【GX Batch 】 Air Jordan AJ4 ""Fire Red"" 火焰红 DC7770-160 9",Jordan/乔丹,410,GX Batch 
206639430,"¥410【GX Batch 】 SB x Air Jordan 4 ""Varsity Red"" DR5415-106 40-50.5 9",Jordan/乔丹,410,GX Batch 
206639388,"¥410【GX Batch 】Air Jordan 4 Retro ""Forget Me Not"" AJ4 乔4母亲节 HV0823-100 36-48.5 9",Jordan/乔丹,410,GX Batch 
206640199,¥410【GX Batch 】 Air Jordan AJ4 白紫 CT8527-115 9,Jordan/乔丹,410,GX Batch 
206639309,¥410【GX Batch 】Air Jordan AJ4摩卡棕 FV5029-200 40-50.5 8,Jordan/乔丹,410,GX Batch 
206640160,¥410【GX Batch 】 Air Jordan AJ4 黑红红牛 308497-060 9,Jordan/乔丹,410,GX Batch 
206640077,¥410【GX Batch 】 Travis Scott x Air Jordan AJ4 TS联名亲友限定黑紫 AJ4-766296 9,Jordan/乔丹,410,GX Batch 
206639933,¥410【GX Batch 】 Air Jordan AJ4 黑黄雷公 DH6927-017 9,Jordan/乔丹,410,GX Batch 
206639899,¥410【GX Batch 】 Air Jordan AJ4 Retro 黑色帆布小阿姆 DH7138-006 9,Jordan/乔丹,410,GX Batch 
206639848,"¥410【GX Batch 】 Air Jordan AJ4 ""University Blue""大学蓝 CT8527-400 9",Jordan/乔丹,410,GX Batch 
206639779,¥410【GX Batch 】 Air Jordan AJ4 Retro 白色雷霆 FQ8138-001 9,Jordan/乔丹,410,GX Batch 
206639704,¥410【GX Batch 】 Air Jordan AJ4 Retro 猛男粉 AQ9129-501 9,Jordan/乔丹,410,GX Batch 
206639607,¥410【GX Batch 】 Air Jordan AJ4 黑蓝红FV5029-003【40-50.5】 17,Jordan/乔丹,410,GX Batch 
206639499,¥430【GX Batch 】Nigel Sylvester x Air Jordan AJ4 “Brick by Brick” 联名红砖 货号：HF4340-800 40-48.5 9,Jordan/乔丹,430,GX Batch 
206639742,¥450【GX Batch 】 Air Jordan AJ4 Retro E “Paris Olympics” 巴黎奥运会 FQ7928-001 9,Jordan/乔丹,450,GX Batch 
206639351,460Y【GX Batch 】Undefeated x Air Jordan 4 OG AJ4 乔4橄榄绿麂皮 IB1519-200 40-48.5 9,Jordan/乔丹,460,GX Batch 
206640995,¥460【GX Batch 】Jordan 4 Retro A Ma Maniére Violet Ore DV6773-220 9,Jordan/乔丹,460,GX Batch 
206639992,"¥460【GX Batch 】 Off-White™ x Air Jordan AJ4 Retro""Cream/Sail"" OW联名白帆 CV9388-100 9",Jordan/乔丹,460,GX Batch 
206639817,"¥470【GX Batch 】Air Jordan 4 Retro ""Eminem Encore"" AJ4 乔4海姆蓝 12",Jordan/乔丹,470,GX Batch 
206639660,¥500【GX Batch 】PK A Ma Maniére x Air Jordan AJ4 Retro SP”Violet Ore“ AMM联名淡粉 FZ4810-200 36-47.5 15,Jordan/乔丹,500,GX Batch 
206639270,"530Y【GX Batch 】Air Jordan 4 Retro ""NCAA"" UN联名蓝 HV9204-407 40-48.5 10",Jordan/乔丹,530,GX Batch 
206640667,"¥530 GX Batch Air Jordan 4 Retro ""Undftd"" AJ4 乔4麂皮军绿 9",Jordan/乔丹,530,Standard
206641647,¥550 【GX Batch】Jordan 4 Retro Manila HO19 MNJDLS 416 LN3 AJ4-965234 27,Jordan/乔丹,550,GX Batch
206641564,¥550【GX Batch 】Jordan 4 Retro Kaws 930155-003 9,Jordan/乔丹,550,GX Batch 
206641522,¥550【GX Batch 】Jordan 4 Retro Kaws Black 930155-001 9,Jordan/乔丹,550,GX Batch 
209130595,230Y【X10 Batch】AJ4（36-48.5）DJ0675-200灰橙 9,Jordan/乔丹,230,X10 Batch
209130558,230Y【X10 Batch】AJ4（40-47.5）灰黑拼接 DH6927-111 9,Jordan/乔丹,230,X10 Batch
209130517,230Y【X10 Batch】AJ4（36-47.5）午夜蓝 DH6927-140 9,Jordan/乔丹,230,X10 Batch
209130487,230Y【X10 Batch】AJ4（36-47.5）黑红 FV5029-006 9,Jordan/乔丹,230,X10 Batch
209130466,230Y【X10 Batch】AJ4（36-47.5）电母黄 CT8527-700 9,Jordan/乔丹,230,X10 Batch
209130445,230Y【X10 Batch】AJ4（36-47.5）CT8527-100 9,Jordan/乔丹,230,X10 Batch
209130402,230Y【X10 Batch】AJ4（40-50.5）白水泥 840606-192 9,Jordan/乔丹,230,X10 Batch
209130383,230Y【X10 Batch】AJ4（40-47.5）黑黄雷公 DH6927-017 9,Jordan/乔丹,230,X10 Batch
209130361,230Y【X10 Batch】AJ4（36-47.5）黑红红牛 308497-060 9,Jordan/乔丹,230,X10 Batch
209130340,230Y【X10 Batch】AJ4（36-47.5） DC9533-001 9,Jordan/乔丹,230,X10 Batch
209130317,230Y【X10 Batch】AJ4（36-47.5） 黑棕摩卡 DB0732-200 9,Jordan/乔丹,230,X10 Batch
209130282,230Y【X10 Batch】AJ4（36-47.5）白帆 米白 CV9388-100 9,Jordan/乔丹,230,X10 Batch
209130232,230Y【X10 Batch】AJ4（40-47.5）牛仔蓝 FV5029-141 9,Jordan/乔丹,230,X10 Batch
209130190,230Y【X10 Batch】AJ4（36-47.5）大学蓝 CT8527-400 9,Jordan/乔丹,230,X10 Batch
209130159,230Y【X10 Batch】AJ4（36-47.5）UN联名粉红蓝 DC9533-800 9,Jordan/乔丹,230,X10 Batch
206316492,￥420 KZ2.0版本！AJ4新版黑猫 FV5029-010 9,Jordan/乔丹,420,Standard
206316466,￥450 KZ2.0版本！AJ4蓝砖联名 HF4340-400 9,Jordan/乔丹,450,Standard
206316435,￥420 KZ2.0版本！AJ4拼接牛仔布 IB6716-100 9,Jordan/乔丹,420,Standard
206316402,￥450 KZ2.0版本！AJ4稀有空气 FV5029-003 9,Jordan/乔丹,450,Standard
206316378,￥400 KZ2.0版本！AJ4灰蓝 FV5029-141 9,Jordan/乔丹,400,Standard
206316356,￥450 KZ2.0版本！AJ4黑灰 FV5029-200 9,Jordan/乔丹,450,Standard
206316335,￥400 KZ2.0版本！AJ4SB联名白绿 DR5415-103 9,Jordan/乔丹,400,Standard
206316309,￥450 KZ2.0版本！AJ4李维斯黑 AO2571-001 9,Jordan/乔丹,450,Standard
206316255,￥450 KZ2.0版本！AJ4黑砖联名 HF4340-001 9,Jordan/乔丹,450,Standard
206316169,￥330 KZ2.0版本！AJ4联名白蓝 DR5415-100 9,Jordan/乔丹,330,Standard
211849403,410Y【Y3 BATCH】AIR JORDAN 4 AJ4 FV5029-100 白水泥 9,Jordan/乔丹,410,Y3 BATCH
211848506,390Y【Y3 BATCH】AIR JORDAN 4 AJ4 AQ9129-501粉黑 9,Jordan/乔丹,390,Y3 BATCH
211843466,410Y【Y3 BATCH】AIR JORDAN 4 AJ4 FV5029-003黑蓝 9,Jordan/乔丹,410,Y3 BATCH
209726902,410Y【Y3 BATCH】AJ5 Air Jordan 5 HQ7978-102 粉白 36-48.5 12,Jordan/乔丹,410,Y3 BATCH
209224033,420Y【Y3 BATCH】AJ5 Air Jordan 5 DV4982-600 白粉36-48.5 9,Jordan/乔丹,420,Y3 BATCH
209215854,420Y【Y3 BATCH】AJ5 Air Jordan 5 东京 I03372-700 9,Jordan/乔丹,420,Y3 BATCH
209215851,420Y【Y3 BATCH】AJ5 Air Jordan 5 黑蓝 DV4982-004 9,Jordan/乔丹,420,Y3 BATCH
209215838,420Y【Y3 BATCH】AJ5 Air Jordan 5 白紫 HQ7978-100 9,Jordan/乔丹,420,Y3 BATCH
209215294,420Y【Y3 BATCH】AJ5 Air Jordan 5 公牛 DD0587-600 9,Jordan/乔丹,420,Y3 BATCH
209214840,420Y【Y3 BATCH】AJ5  Air Jordan 5 黑银 HF3975-001 27,Jordan/乔丹,420,Y3 BATCH
209215842,420Y【Y3 BATCH】AJ5 Air Jordan 5 火焰红 HQ7978-101 9,Jordan/乔丹,420,Y3 BATCH
209214980,420Y【Y3 BATCH】AJ5 Air Jordan 5 OW黑禅翼 CT8480-001 18,Jordan/乔丹,420,Y3 BATCH
209728531,410Y【Y3 Batch】 Air Jordan AJ11 金康扣 CT8012-170 40.5-48.5 10,Jordan/乔丹,410,Y3 Batch
209786515,410Y【Y3 Batch】 Air Jordan AJ11  IH0296-400 稀有空气 40.5-48.5 9,Jordan/乔丹,410,Y3 Batch
223098374,410Y 【OG  BATCH】AIH JOHDAN 5 RETRO OG 白色HQ7978- 103 10,Jordan/乔丹,410,OG  BATCH
220434739,300Y 【OG  BATCH】AIR JORDAN 1 RTRHIOG SP黑白IO7847 002 10,Jordan/乔丹,300,OG  BATCH
216006393,420Y【OG BATCH】Jordan WMNS Air Jordan 4 RETR 米红HV0823-108 10,Jordan/乔丹,420,OG BATCH
211962367,400Y【OG BATCH】AIR JORDAN 5 RETRO DD0587-002 狼灰蓝 9,Jordan/乔丹,400,OG BATCH
214636612,420Y【GX BATCH】AJ5 Retro Tokyo T23 京东黑黄 IO3372-700 10,Jordan/乔丹,420,GX BATCH
213733917,420Y【GX BATCH】Air Jordan  5 Retro ”Fire Red Black Tongue“ AJ5 火焰红 HQ7978-101 10,Jordan/乔丹,420,GX BATCH
221265488,210Y 【KZ   BATCH】AIR JORDAN 1 RETRO LOW OG黑红IW6276 001 10,Jordan/乔丹,210,KZ   BATCH
213191798,"250Y【KZ BATCH】Air Jordan 11 Retro ""Inner Beast"" AJ11 夜光黑天鹅  IB1378-001 10",Jordan/乔丹,250,KZ BATCH
223876047,400Y 【GX  BATCH】AIR JORDAN 10 RETRO灰黑HJ6779 001 10,Jordan/乔丹,400,GX  BATCH
213186064,420Y【GX BATCH】Air Jordan AJ12 Retro  CT8013-117 10,Jordan/乔丹,420,GX BATCH
204906988,¥350 【PK Batch】Travis Scott x Jordan AJ Cut The Check TS倒钩联名魔术贴篮球鞋 黑棕 FZ8117-204 19,Jordan/乔丹,350,PK Batch
204906839,¥350 【PK Batch】Travis Scott x Jordan AJ Cut The Check TS倒钩联名魔术贴篮球鞋 FZ8117-101 19,Jordan/乔丹,350,PK Batch
204906685,¥350 【PK Batch】Travis Scott x Jordan AJ Cut The Check TS倒钩联名魔术贴篮球鞋 FZ8117-101 29,Jordan/乔丹,350,PK Batch
213735491,180Y Air Jordan Trunner IB3722-002 10,Jordan/乔丹,180,Standard
221264911,190Y 【N  BATCH】JORDAN CMFT ERA 马年Q9781 261 10,Jordan/乔丹,190,N  BATCH
214002821,170Y【N BATCH】Nike Air Jordan CMFT Era  HJ6777-200 10,Jordan/乔丹,170,N BATCH
214635288,210Y【P2 BATCH】Air Jordan Legacy 312  CD7069-005 10,Jordan/乔丹,210,P2 BATCH
223971631,190Y 【HJ  BATCH】AIR JORDAN LEGACY 312白红CD7069-113 10,Jordan/乔丹,190,HJ  BATCH
221884322,190Y 【HJ  BATCH】AIR JORDAN LEGACY 312 LOW白蓝 CD7069-141 10,Jordan/乔丹,190,HJ  BATCH
221742758,190Y 【HJ  BATCH】AIR JORDAN LEGACY 312 LOW熊猫HV1811-101 10,Jordan/乔丹,190,HJ  BATCH
221384537,190Y 【HJ  BATCH】AIR JORDAN LEGACY 312马年限定IQ9785- 161 10,Jordan/乔丹,190,HJ  BATCH
220435355,190Y 【HJ  BATCH】AIR JORDAN LEGACY 312 LOW米红IQ9783-121 10,Jordan/乔丹,190,HJ  BATCH
220317008,180Y 【HJ  BATCH】AIR JORDAN LEGACY 312 LOW白黑紫 CD7069-108 10,Jordan/乔丹,180,HJ  BATCH
217555118,190Y【HJ BATCH】Jordan Legacy 312 Low 黑白CD7069-111 10,Jordan/乔丹,190,HJ BATCH
217554517,190Y【HJ BATCH】Jordan Legacy 312 米色IB4914-161 10,Jordan/乔丹,190,HJ BATCH
217203803,180Y【HJ BATCH】Air Jordan legacy 312 Low CD7069-118 10,Jordan/乔丹,180,HJ BATCH
216660031,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  黑蓝红CD7069-004 10,Jordan/乔丹,170,HJ BATCH
216659961,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  黄色CD7069-200 10,Jordan/乔丹,170,HJ BATCH
216659876,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  皇家蓝CD9054-041 10,Jordan/乔丹,170,HJ BATCH
216659822,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  白黄CD7069-163 10,Jordan/乔丹,170,HJ BATCH
216659756,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  黄黑CD9054-200 10,Jordan/乔丹,170,HJ BATCH
216659698,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  白绿蓝CD9054-140 10,Jordan/乔丹,170,HJ BATCH
216659614,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  白红蓝CD9054-146 10,Jordan/乔丹,170,HJ BATCH
216659487,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  黑金CD7069-071 10,Jordan/乔丹,170,HJ BATCH
216659417,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  白黑FQ7827-110 10,Jordan/乔丹,170,HJ BATCH
216659335,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  摩卡CD7069-188 10,Jordan/乔丹,170,HJ BATCH
216659258,170Y【HJ BATCH】Nike Air Jordan Legacy 312 黑绿CD7069-101AA Low 10,Jordan/乔丹,170,HJ BATCH
216659152,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  白棕FQ6859-201 10,Jordan/乔丹,170,HJ BATCH
216659073,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  黑白CD7069-001 10,Jordan/乔丹,170,HJ BATCH
216659009,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  烟灰CD7069-105 10,Jordan/乔丹,170,HJ BATCH
216658921,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  灰麂皮CD7069-002 10,Jordan/乔丹,170,HJ BATCH
216658833,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  蓝白HJ3480-140 10,Jordan/乔丹,170,HJ BATCH
216658758,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  棕蓝HM9620-100 10,Jordan/乔丹,170,HJ BATCH
216658681,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  白绿色1B8856-121 10,Jordan/乔丹,170,HJ BATCH
216658579,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  黑黄CD7069-999 10,Jordan/乔丹,170,HJ BATCH
216658298,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low  白海军蓝HF0746-041 10,Jordan/乔丹,170,HJ BATCH
216658129,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low 米棕IB4712-161 10,Jordan/乔丹,170,HJ BATCH
216657970,170Y【HJ BATCH】Nike Air Jordan Legacy 312 Low 蒂芙尼CD7069-130 10,Jordan/乔丹,170,HJ BATCH
215351331,190Y【HJ BATCH】Air Jordan Legacy 312  Low“Panda”AJ312 FQ7827-110 10,Jordan/乔丹,190,HJ BATCH
215192388,190Y【HJ BATCH】Nike Air Jordan Legacy AJ312  白蓝红CD9054-164 10,Jordan/乔丹,190,HJ BATCH
214949142,190Y【HJ BATCH】Nike AIR JORDAN LEGACY 312 黑棕色 CD7069-003 10,Jordan/乔丹,190,HJ BATCH
222871414,230Y 【DF  BATCH】AIR JORDAN 4 RM(GS) 白绿IB7408 133 10,Jordan/乔丹,230,DF  BATCH
222871403,230Y 【DF  BATCH】AIR JORDAN 4 RM(GS) 米灰IB8862 141 10,Jordan/乔丹,230,DF  BATCH
222229919,350Y 【DF  BATCH】AIR JORDAN 4 RETRO OG SP AMM青铜色IF3102 200 10,Jordan/乔丹,350,DF  BATCH
222106720,280Y 【DF  BATCH】WMNS AIR JORDAN 4 RETRO棕色HV0823 200 10,Jordan/乔丹,280,DF  BATCH
221265517,280Y 【DF  BATCH】AIR JORDAN 4 RETRO OG FC黑白IM4002 100 10,Jordan/乔丹,280,DF  BATCH
218832282,320Y 【DF  BATCH】AIR JORDAN 4 RETRO OG SP  HF4340 002 灰色 10,Jordan/乔丹,320,DF  BATCH
220316386,320Y 【DF  BATCH】AIR JORDAN 4 RETRO OG SP灰色HF4340 003 10,Jordan/乔丹,320,DF  BATCH
220317783,320Y 【DF  BATCH】AIR JORDAN 4 RETRO蓝色FV5029 500 10,Jordan/乔丹,320,DF  BATCH
217556973,290Y【DF BATCH】Air Jordan 4 retro alternate 白红复刻HV0823-108 10,Jordan/乔丹,290,DF BATCH
215866120,310Y【DF BATCH】Air Jordan 4  AJ4 黑猫FV5029-010 10,Jordan/乔丹,310,DF BATCH
222392045,210Y 【N  BATCH】AIR JORDAN 1 冰川蓝FV4227- 400 10,Jordan/乔丹,210,N  BATCH
220636824,340Y 【N  BATCH】AIR JORDAN 1 LOW OG SP 柔粉色IQ7604- 100 10,Jordan/乔丹,340,N  BATCH
220435025,210Y 【N  BATCH】AIR JORDAN 1 军绿FV4227 201 10,Jordan/乔丹,210,N  BATCH
220435194,210Y 【N  BATCH】AIR JORDAN 1 黑红 FV4227-002 10,Jordan/乔丹,210,N  BATCH
220434648,340Y 【N  BATCH】AIR JORDAN 1 LOWOG SP白粉红勾DM7866-100 10,Jordan/乔丹,340,N  BATCH
217212230,330Y【N BATCH】Travis Scott x Jordan Air Jordan 1 白棕粉DZ4137-206 10,Jordan/乔丹,330,N BATCH
216116246,330Y【N BATCH】Travis Scott x Jordan Air Jordan 1 白色TD1228-111 10,Jordan/乔丹,330,N BATCH
216007576,330Y【N BATCH】Jordan Air Jordan 1 Low 黑红DM7866-101 10,Jordan/乔丹,330,N BATCH
223759452,170Y 【XT  BATCH】AIR JORDAN 1 LOW太阳神553558-169 10,Jordan/乔丹,170,XT  BATCH
216007724,160Y【XT BATCH】Jordan Air Jordan 1 LOW GS 灰白553558-044 10,Jordan/乔丹,160,XT BATCH
216165110,"360Y【OWF BATCH】Jordan Air Jordan 3 OG WMNS ""Bicoastal""  FZ7974-300 草绿 10",Jordan/乔丹,360,OWF BATCH
216165061,360Y【OWF BATCH】Jordan Air Jordan 3 OG DN3707-100 白水泥 10,Jordan/乔丹,360,OWF BATCH
216165043,360Y【OWF BATCH】Jordan Air Jordan 3 OG 854262-001 黑水泥 10,Jordan/乔丹,360,OWF BATCH
216165025,360Y【OWF BATCH】Jordan Air Jordan 3 OG FN0344-901 白彩虹 10,Jordan/乔丹,360,OWF BATCH
216165008,360Y【OWF BATCH】Jordan Air Jordan 3 OG FN0344-001 黑彩虹 10,Jordan/乔丹,360,OWF BATCH
223541586,190Y 【G  BATCH】AIR JORDAN 1ELEMENT LOWA/T黑红FV4227 002 10,Jordan/乔丹,190,G  BATCH
223541572,190Y 【G  BATCH】AIR JORDAN 1ELEMENT LOWA/T米色 FV4227- 003 10,Jordan/乔丹,190,G  BATCH
223541557,190Y 【G  BATCH】AIR JORDAN 1ELEMENT LOWA/T橄榄绿FV4227- 201 10,Jordan/乔丹,190,G  BATCH
223541540,190Y 【G  BATCH】AIR JORDAN 1ELEMENT LOWA/T冰川蓝FV4227- 400 10,Jordan/乔丹,190,G  BATCH
220317103,210Y 【G  BATCH】AR JORDAN 1 LOW 黑棕DM7866-202 10,Jordan/乔丹,210,G  BATCH
216234819,210Y【G BATCH】Travis Scott x Fragment Design x Jordan Air Jordan 1  白蓝DM7866-104 10,Jordan/乔丹,210,G BATCH
222871721,210Y 【PZ  BATCH】AIR JORDAN LEGACY 312黑色IQ9784 001 LOW 10,Jordan/乔丹,210,PZ  BATCH
216269340,220Y【PZ BATCH】Air Jordan Legacy 312 Low AJ312 CD7069-003 10,Jordan/乔丹,220,PZ BATCH
222725559,190Y 【HJ  BATCH】JORDAN COURTSIDE 23白蓝IQ7614- 101 10,Jordan/乔丹,190,HJ  BATCH
222635702,190Y 【HJ  BATCH】JORDAN COURTSIDE 23白灰蓝 IF0848-141 10,Jordan/乔丹,190,HJ  BATCH
222017967,190Y 【HJ  BATCH】JORDAN COURTSIDE 23黑武士 AR1000-001 10,Jordan/乔丹,190,HJ  BATCH
216539140,170Y【HJ BATCH】Air Jordan Courtside 23 AJ23 白黑AR1000-100 10,Jordan/乔丹,170,HJ BATCH
216538973,170Y【HJ BATCH】Air Jordan Courtside 23 AJ23 白棕FQ6860-121 10,Jordan/乔丹,170,HJ BATCH
216538853,170Y【HJ BATCH】Air Jordan Courtside 23 AJ23 棕色AT0057-200 10,Jordan/乔丹,170,HJ BATCH
216538699,170Y【HJ BATCH】Air Jordan Courtside 23 AJ23 白黑紫AR1000-104 10,Jordan/乔丹,170,HJ BATCH
216342680,170Y【HJ BATCH】Air Jordan Courtside 23 灰白HQ1192-101 10,Jordan/乔丹,170,HJ BATCH
216394869,190Y【OWF Batch】Union x Jordan Air Jordan 1 Retro High Og Nrg  联名款 BV1300-146 白蓝 10,,190,OWF Batch
216394154,190Y【OWF Batch】Union x Jordan Air Jordan 1 Retro High Og Nrg  联名款 BV1300-106 白红 10,,190,OWF Batch
223971391,160Y 【SS  BATCH】JORDAN FLIGHT COURT SP黑红HF3255 011 10,Jordan/乔丹,160,SS  BATCH
222392562,170Y 【SS  BATCH】JORDAN FLIGHT COURT SP灰白HF3255 007 10,Jordan/乔丹,170,SS  BATCH
222390016,170Y 【SS  BATCH】JORDAN FLIGHT COURT SP军绿HF3255 202 10,Jordan/乔丹,170,SS  BATCH
222389970,170Y 【SS  BATCH】JORDAN FLIGHT COURT SP灰红HF3255 003 10,Jordan/乔丹,170,SS  BATCH
222106627,170Y 【SS  BATCH】JORDAN FLIGHT COURT SP 黑色HF3255 010 10,Jordan/乔丹,170,SS  BATCH
222106311,170Y 【SS  BATCH】JORDAN FLIGHT COURT SP 黑白FZ9854 001 10,Jordan/乔丹,170,SS  BATCH
222017703,170Y 【SS  BATCH】JORDAN FLIGHT COURT SP 白蓝HF3255 104 10,Jordan/乔丹,170,SS  BATCH
222017682,170Y 【SS  BATCH】JORDAN FLIGHT COURT SP米绿FZ9854203 10,Jordan/乔丹,170,SS  BATCH
216959083,170Y【SS BATCH】Air Jordan Flight Court SP  IM6665-181 10,Jordan/乔丹,170,SS BATCH
216545391,170Y【SS BATCH】Jordan FLIGHT COURT 摩卡棕IO7612-220 10,Jordan/乔丹,170,SS BATCH
216545245,170Y【SS BATCH】Jordan FLIGHT COURT 黑蓝HF3255-040 10,Jordan/乔丹,170,SS BATCH
222871332,270Y 【F  BATCH】AIR JORDAN 4 RETRO 白色FV5029 100 10,Jordan/乔丹,270,F  BATCH
216957466,240Y Air Jordan AJ12 黑金CT8013-071 10,Jordan/乔丹,240,Standard
216957400,240Y Air Jordan AJ12  黑白灰CT8013-006 10,Jordan/乔丹,240,Standard
216957183,240Y Air Jordan AJ12 樱桃白红白红CT8013-116 10,Jordan/乔丹,240,Standard
216957138,240Y Air Jordan AJ12 黑白金CT8013-170 10,Jordan/乔丹,240,Standard
216957085,240Y Air Jordan AJ12 白蓝CT8013-140 10,Jordan/乔丹,240,Standard
216956946,240Y Air Jordan AJ12 白黑CT8013-162 10,Jordan/乔丹,240,Standard
222529591,140Y 【VT  BATCH】AIR JORDAN 1 LOW SE咖白HF3148 102 10,Jordan/乔丹,140,VT  BATCH
222390089,140Y 【VT  BATCH】AIR JORDAN 1 LOW SE 黑咖IB7109 005 10,Jordan/乔丹,140,VT  BATCH
222389774,140Y 【VT  BATCH】WMNS AIR JORDAN 1LOW SE 蓝白HQ2004 400 10,Jordan/乔丹,140,VT  BATCH
217316555,140Y【VT BATCH】Air Jordan 1 AJ1 Low  黑白橙553558-081 10,Jordan/乔丹,140,VT BATCH
217314509,140Y【VT BATCH】Air Jordan 1 Low AJ1 天蓝HM3711-144 10,Jordan/乔丹,140,VT BATCH
223971661,290Y 【H11  BATCH】AIR JORDAN 1 RETRO LOW OG绿色 HQ6998-200 10,Jordan/乔丹,290,H11  BATCH
